Product_name,Unit Price,User,Ratings,Comment_head,Comments
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Riyaz Ahmad,5,Brilliant,Thanks delivery man flipkart
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",BIJU MON,5,Classy product,Camera avaregeBattery avaregeDisplay 5*Stereo speakers 5*Headphones quality 4*Overall performance 4*
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",sakthi babu,5,Awesome,Overall very good phone to this budget but two times hanging my phone within one month
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Kiran  Barnwal,4,Delightful,The battery charging is too fast...so happy to buy this.....worth to the product
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,5,Terrific,Excellent
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Vijaya Prashaant K.S,5,Terrific,A good looking mobile always I prefer Redmi mobile 🔥
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Prince Salwan,5,Awesome,Very Gud Phone in this prize range
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Suman Marei,5,Must buy!,So beautiful❤ mobile
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Safdar Raza,3,Decent product,Sometimes phone Hang... little bit hitting issue... Normal camera performance
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Tanweer Hussain,5,Mind-blowing purchase,Nice phone
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",sakthi babu,5,Awesome,Overall very good phone to this budget but two times hanging my phone within one month
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Shrinidhi Munde,5,Worth every penny,I am very very happy in this mobile .
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,5,Mind-blowing purchase,Nice
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Akshat Anand,1,Worst experience ever!,Worst worst product never buy anything thing fro flipkart
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Manmath Kalyankar,2,Expected a better product,Very bad camera quality
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",swarup sarkar,5,Fabulous!,Good
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Saikat Dey,5,Classy product,Good product..
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Denston  Noronha,1,Waste of money!,Camera quality was poor. Realme 16mp is better than 108 mp camera of this phone.
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Suraj kumar,4,Worth the money,Nice
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",arsam avinash,5,Great product,Nice
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,5,Wonderful,Display is fantasticCamera is ok it's not a 108 mp camera. Otherwise nice phone. Performance is good. I am very happy. Thanks
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Shubhangi Khose,5,Fabulous!,Good experience
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Varun Tevathiya,3,Nice,Camera not as expected🤮🤢🤬
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,5,Wonderful,Display is fantasticCamera is ok it's not a 108 mp camera. Otherwise nice phone. Performance is good. I am very happy. Thanks
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",arsam avinash,5,Great product,Nice
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Lokanath Kar,4,Nice product,Ok
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Devesh Patel,5,Excellent,V. Good
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",ARUN g,4,Worth the money,Good phone
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,4,Good quality product,Super phone value in this price....
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,4,Really Nice,Good
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Sanjay Ghayatadak ,4,Wonderful,Very good piece
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Harish Rawal,2,Not good,Bulky phone. Incompatible to ARCore. No depth sensor. Avg camera quality. Not returnable. Avoid please.
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Pankaj  Ashwini barman,4,Delightful,Really one of the nice mobile phone
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,4,Nice product,Camera quality is excellent. Overall phone features is perfect in this budget. I think battery drains fast. My be it is due to high resolution but satisfied with it.
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Rahul Garg,4,Value-for-money,Very nice products 🥰
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",DIbyendu Bhunia,5,Excellent,Best experience. But proper review to be given after few weeks...
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Saurabh  Singh,5,Excellent,Product and packing was very good and i love it 😀😀
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Raman Kumar,5,Must buy!,Very good product I like it
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Krishnakumar P K,4,Good choice,Good
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Vinod Kumar,1,Terrible product,Camra is not good
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Abhay  Dewangan ,3,Nice,Camera is very bad.
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Flipkart Customer,1,Useless product,Mobile is suddenly hanging and unable to attend a call and can’t open any app Very bad experience with not even a month got completed.. very bad product
"Redmi Note 11 PRO Plus 5G (Phantom White, 128 GB) ","₹19,990",Ajith  Kumar ,4,Good quality product,"Good phone, very humble delivery guy"
